#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-06-25T21:04:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5b3158a94c4a	
#INFO	-out.max=999999	
#INFO	queryParameters=11	
#-oc.form=dec
#-out.max=999999
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:B/astorb&tab:{B/astorb/astorb}&key:source=B/astorb/astorb&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=B/astorb/astorb
#-order=I
#Ephem=Ephem
#-out=i
#-out=e
#
#
#RESOURCE=yCat_102032
#Name: B/astorb
#Title: Orbits of Minor Planets (Bowell+ 2014)
#Table	B_astorb_astorb:
#Name: B/astorb/astorb
#Title: The catalog of Orbits (2014-01-05)
#Column	i	(F10.6)	Inclination (3)	[ucd=]
#Column	e	(F11.8)	Eccentricity (3)	[ucd=]
#i	e
#deg	
#----------	-----------
  6.594488	 0.10248323
  7.512712	 0.13504155
  4.206826	 0.16655046
  3.080777	 0.16184353
  3.667248	 0.15303537
  3.423361	 0.13339382
  1.848762	 0.14909985
  2.422822	 0.21082273
  5.113089	 0.19498412
  4.377347	 0.17770232
  3.429409	 0.19073222
  4.880639	 0.12510486
  2.391605	 0.16675356
  4.262020	 0.23088276
 11.990116	 0.19615248
 20.691168	 0.04591517
 16.050376	 0.22791620
 11.203768	 0.23211057
 11.672873	 0.11087127
  1.382684	 0.10493418
  0.923896	 0.01030706
  9.673016	 0.14267599
  8.999514	 0.02577668
  4.622425	 0.18599705
 10.505627	 0.04637443
  2.419137	 0.17194180
  3.241032	 0.01621674
  3.044999	 0.03841125
 11.466237	 0.14221360
  0.778521	 0.19546991
 32.345195	 0.33793833
 22.603937	 0.06954905
  3.628624	 0.21998764
  8.128066	 0.19130234
 13.184496	 0.20962366
  1.542646	 0.24469847
  1.049407	 0.20787438
  1.336759	 0.08796749
  3.019176	 0.22616811
  2.682105	 0.15187764
  4.368253	 0.07746069
  5.170099	 0.19627294
 12.943770	 0.20462114
  9.915042	 0.34835245
  0.635523	 0.12457275
 13.318955	 0.21979470
 27.956824	 0.15939355
  3.338852	 0.19269224
 13.629828	 0.19385372
  7.588019	 0.26890824
 12.042918	 0.21410042
 15.552738	 0.26032676
 21.039385	 0.10203484
 13.061700	 0.20970344
  5.649313	 0.28675448
  4.654203	 0.16306300
 24.398177	 0.13366824
  6.073866	 0.16160062
  4.225193	 0.13105828
  1.870880	 0.04106007
 10.657931	 0.12498976
  6.159278	 0.11471087
  3.552984	 0.18351378
  6.788600	 0.10018477
 22.948975	 0.23329993
  4.072175	 0.12711716
  5.772383	 0.13796448
  2.945212	 0.18900504
  6.248302	 0.16576754
  7.393920	 0.16012711
  7.088798	 0.13063561
  7.100769	 0.06441044
 27.087562	 0.10070891
  2.520123	 0.11693911
  4.588912	 0.23273547
  3.355340	 0.22024135
  6.449864	 0.07299668
  6.800324	 0.20773919
  4.348246	 0.16251031
  4.321791	 0.25689888
  1.912970	 0.21677844
  6.807802	 0.19504286
  2.212078	 0.04246301
  6.104813	 0.09813931
  2.249277	 0.20997331
  5.683272	 0.19186433
  6.520063	 0.17705424
  5.726943	 0.13073174
 13.947888	 0.04874511
  4.648832	 0.14197351
  3.874233	 0.17562495
  5.665055	 0.21844659
  5.037586	 0.27619364
  8.805821	 0.24555212
  6.709986	 0.11231096
  3.832228	 0.18526742
 11.567995	 0.22483348
  5.101029	 0.17325147
  3.035123	 0.14369102
  4.149985	 0.14572324
 14.766099	 0.14681267
  3.760972	 0.10265562
 13.150252	 0.07144855
 21.229268	 0.05350847
  1.419483	 0.17168801
  4.424691	 0.10678604
  1.115754	 0.08545493
 31.725460	 0.27644664
 12.409232	 0.09826425
  9.051030	 0.06537188
  2.551004	 0.12811678
  2.452981	 0.07620057
  2.787263	 0.10352617
  1.761869	 0.15810151
  2.009302	 0.19446378
 19.063761	 0.18644817
 13.725804	 0.07243781
  1.702061	 0.14514106
 16.715510	 0.07160680
  7.111661	 0.05990769
 22.715628	 0.15586558
 13.980393	 0.15727073
  2.679169	 0.10110800
  3.109519	 0.16691975
  2.049616	 0.05575903
 26.391346	 0.24101891
  4.260643	 0.13504428
  7.689843	 0.10395927
  4.491070	 0.17139999
  5.963047	 0.10609686
  5.560114	 0.07383645
  3.664285	 0.11684399
  3.033413	 0.12157029
  1.610193	 0.11031958
  0.660981	 0.15046252
  1.925288	 0.12266491
  5.000517	 0.14002627
  2.984503	 0.10749802
 10.121247	 0.07703761
  5.516298	 0.12368558
  6.798947	 0.04884927
  4.419337	 0.15506469
  1.551118	 0.15683328
  7.246664	 0.13455570
  4.658589	 0.06931189
  6.990908	 0.15170120
  7.360831	 0.07684038
  1.173250	 0.20523878
  6.779432	 0.06725233
  6.000443	 0.08434986
  5.954000	 0.10564533
  6.893835	 0.06739003
  3.345585	 0.11643456
  2.445036	 0.11343016
  5.993585	 0.04240079
  7.473797	 0.16647869
  2.112663	 0.18702709
  7.814679	 0.07268812
  2.236440	 0.13127991
  5.535705	 0.18681988
  4.247519	 0.11131103
  3.241687	 0.15092644
 11.105948	 0.24347624
  1.080993	 0.17535317
  3.176459	 0.21561460
  7.578799	 0.25040502
  3.854454	 0.05112084
  2.004453	 0.14818127
 11.649685	 0.13818680
  3.025982	 0.09786512
  2.132849	 0.17422081
 13.752368	 0.15616557
  1.197738	 0.11128191
 14.323087	 0.12083473
  1.752326	 0.15875903
  8.432208	 0.12546547
 13.684798	 0.25918410
 11.955530	 0.14348320
  4.762795	 0.08624143
  6.477663	 0.20557782
  3.421156	 0.12802063
  4.592612	 0.16812373
  3.761274	 0.09788984
 12.265488	 0.19131676
  1.105593	 0.10437398
  8.366513	 0.08978302
  2.900441	 0.10035814
 14.098899	 0.06414678
  9.117678	 0.13322205
 16.571546	 0.22211600
  1.206289	 0.12359404
 10.060382	 0.13350593
  2.352874	 0.16667938
  4.657252	 0.15380770
  0.780762	 0.11779007
  4.320118	 0.16347259
  8.829080	 0.10638008
  9.909582	 0.04670605
  6.899873	 0.34295111
  6.046139	 0.11891219
 21.357316	 0.03328611
 11.629731	 0.23276350
  4.220195	 0.12392055
  1.418340	 0.16380569
  2.096566	 0.29069120
  5.663899	 0.07976740
 14.137480	 0.11659851
  4.480793	 0.24475717
  6.872248	 0.17931910
 24.700239	 0.21772583
 15.403856	 0.14151392
  6.718151	 0.22696141
  1.897839	 0.09647994
  3.895144	 0.17545792
  3.494227	 0.05575015
  2.390487	 0.05161836
  5.541710	 0.10143779
 22.956675	 0.21905201
  4.996027	 0.14932762
  4.055101	 0.12858895
 13.314458	 0.14385252
 10.537526	 0.25303174
  6.554874	 0.08722828
  6.643798	 0.19570366
  3.692347	 0.19364106
  4.716763	 0.14193571
  9.258053	 0.15752301
  3.852047	 0.16826175
  6.556273	 0.21767997
  7.230555	 0.21222008
  3.597968	 0.09407137
  6.472679	 0.11389776
  4.272340	 0.13350945
  5.405325	 0.14373216
  2.922099	 0.12785311
  1.971159	 0.12153010
  8.131352	 0.17949705
 14.936380	 0.09703554
 18.958350	 0.28236579
  1.581759	 0.21135522
  3.566817	 0.13957010
  5.786251	 0.14406172
  8.241327	 0.22438324
  1.249122	 0.21221512
  1.757588	 0.23045890
  6.958736	 0.16946987
  7.460607	 0.22941813
  4.728458	 0.12480541
  9.502762	 0.06173526
  4.511709	 0.06864898
  4.187853	 0.09986399
  4.627897	 0.17631400
  5.755559	 0.19782898
  3.473971	 0.20521786
 20.753373	 0.12578376
  6.774597	 0.11823424
  4.364833	 0.17751094
  3.259816	 0.14216780
  3.785571	 0.10123705
  5.001791	 0.19729184
  3.889095	 0.18793207
  3.391100	 0.18094204
  8.787351	 0.13483196
 10.445402	 0.11562540
 13.369510	 0.14671391
  4.335327	 0.12321658
  4.065694	 0.04863227
  4.265523	 0.19033096
  5.232712	 0.15681754
  5.348861	 0.13608403
 11.899590	 0.12549364
  6.462226	 0.18391994
  4.447214	 0.14210560
  4.174820	 0.08411069
  4.793089	 0.25549334
  3.001490	 0.16337061
  8.084700	 0.15249945
  2.715948	 0.02386091
  5.139437	 0.26078190
  8.523181	 0.18514597
  3.766940	 0.10677084
  3.163590	 0.20540818
  6.976066	 0.14739632
  1.931554	 0.18865256
  6.651371	 0.11625447
 13.553607	 0.19558723
  3.961844	 0.11777027
  5.290528	 0.13945367
 14.696538	 0.16321688
  5.979962	 0.17271029
  8.942679	 0.07693978
  4.530687	 0.27539685
  1.877892	 0.07450956
  3.161673	 0.17114826
 22.260814	 0.11562716
  4.477072	 0.07651100
 12.718556	 0.22385551
 14.179611	 0.14321987
 14.232688	 0.07540013
  5.464102	 0.12415582
 14.456838	 0.05189673
 11.665507	 0.11266840
  6.612622	 0.13983520
  8.101210	 0.16143929
 13.259838	 0.18631678
  7.402912	 0.27820808
 12.108168	 0.19045682
 11.892318	 0.12468828
 13.778173	 0.16561501
  3.547144	 0.21078866
  2.606818	 0.08996951
  5.863735	 0.16665790
  5.588001	 0.17233413
 22.019792	 0.08313261
  3.583497	 0.21330807
  3.080430	 0.21602660
  4.983871	 0.09947330
 11.933660	 0.15052292
 13.334753	 0.16102581
  1.751590	 0.21777420
  8.182622	 0.13033644
 13.997219	 0.11208034
 11.451348	 0.09027935
 10.219795	 0.14808673
  7.044097	 0.05890217
  2.817956	 0.10699452
  3.193941	 0.10693885
 10.166284	 0.12868970
  9.086157	 0.16385674
  6.258072	 0.07416028
  5.985631	 0.09837211
  2.982734	 0.05521206
  5.573335	 0.14610510
  3.630644	 0.22715909
  6.219279	 0.13570898
  4.837828	 0.12042342
  4.735603	 0.06876826
  4.157488	 0.12599033
 11.239563	 0.05928949
  2.411120	 0.02045901
  4.111125	 0.16362756
  3.096524	 0.09069490
  6.885849	 0.05850079
  2.003471	 0.04023916
  4.928168	 0.16170592
  7.338774	 0.16298372
  1.698160	 0.16855586
  9.585511	 0.07561983
  5.476627	 0.17377423
  1.373519	 0.07812844
  3.569662	 0.11173768
  2.382321	 0.28392196
  2.780477	 0.03482969
  2.915134	 0.19012632
  9.877475	 0.14129993
  5.585320	 0.12369411
  1.262485	 0.18565052
  2.697997	 0.17905192
 11.226277	 0.07539914
  5.767502	 0.06689146
  3.278012	 0.06119960
  4.466943	 0.10737522
  4.362524	 0.09682289
  3.466951	 0.21727947
  1.942993	 0.04157047
  1.587072	 0.14424249
  6.221908	 0.19899738
  6.506450	 0.07421267
  4.530639	 0.15674186
  5.360561	 0.10379802
  4.447381	 0.17656184
  1.983892	 0.12030153
  2.636541	 0.18399019
  2.864092	 0.19002376
  5.379639	 0.20943000
  3.523148	 0.10592642
  5.518643	 0.08039091
  5.387369	 0.21152642
  0.931145	 0.08901448
  4.337916	 0.06564929
  1.621428	 0.28017448
  4.250875	 0.13331009
 16.389171	 0.09676687
  5.164131	 0.08832361
  3.327276	 0.06807921
  5.752647	 0.07380686
  0.430760	 0.23294984
  1.268779	 0.23379340
  9.479888	 0.22804859
  8.845897	 0.08636010
  9.304130	 0.09881311
  1.639949	 0.16004487
  2.353410	 0.08144393
  1.198435	 0.03207370
  1.419418	 0.18734869
  1.550959	 0.21537179
  2.180514	 0.16135339
  2.275991	 0.23643022
  6.452645	 0.05345823
  3.203968	 0.20119784
  9.594233	 0.02772022
  7.858995	 0.25488161
  6.942973	 0.23764435
 11.225402	 0.07158212
 12.564052	 0.19123674
  2.746795	 0.12329772
  2.793470	 0.19062869
  5.000686	 0.23022262
  3.210470	 0.10086312
  4.662252	 0.15745865
  3.265941	 0.02292528
 13.332093	 0.20198439
  3.761950	 0.14803785
  0.802961	 0.04180114
  9.311676	 0.22234294
  3.596127	 0.19076413
  7.875588	 0.20679068
  2.657181	 0.09431821
  7.791536	 0.08490457
  2.547976	 0.06500049
  1.007146	 0.10567118
  2.672498	 0.05251238
 12.198849	 0.11355997
 13.449363	 0.14827587
  5.084342	 0.06481641
 10.711231	 0.05404250
  1.605026	 0.15890028
  9.029718	 0.07984512
  6.657051	 0.09266653
  2.810179	 0.05154667
  5.912111	 0.04659176
  3.361983	 0.02560735
  1.465415	 0.21978245
  0.928371	 0.11063659
  3.177865	 0.02517522
  1.969043	 0.06843089
  3.343876	 0.08739165
 14.525196	 0.03630538
 14.897624	 0.20047990
  0.943701	 0.03877449
  3.869378	 0.03717184
  4.732751	 0.09486619
  0.692794	 0.08507457
  5.755957	 0.15459972
  2.365466	 0.21331803
  5.929214	 0.15897392
  3.128666	 0.07611464
  1.400062	 0.13525453
  3.416215	 0.04848448
  3.403237	 0.01804516
  3.463054	 0.21163491
 10.239649	 0.03054340
  4.624311	 0.14894748
 13.117358	 0.18151169
  9.749295	 0.07558582
 12.739497	 0.01257083
  3.865306	 0.19392661
  7.751259	 0.14337294
  2.049950	 0.15937343
 12.945617	 0.20062397
  9.161183	 0.03933780
  6.230724	 0.04437017
  0.422166	 0.20082571
  0.808419	 0.20269443
  1.809469	 0.14130601
  5.360804	 0.02516835
  2.117494	 0.13429258
 10.642940	 0.12671650
 14.922278	 0.08549729
  3.165942	 0.07368067
 10.058409	 0.10309155
 10.128467	 0.08874404
  1.272381	 0.07004703
  1.709224	 0.11288164
  1.630215	 0.01562808
  1.791322	 0.06488729
  2.213445	 0.16691360
  3.338085	 0.08605760
  3.053183	 0.09092890
 13.153286	 0.21224747
  3.554963	 0.07793958
  2.852309	 0.23565754
  5.730419	 0.13901010
  2.918882	 0.04072733
  1.806390	 0.05022066
  0.172171	 0.13392686
 12.431896	 0.25725129
  7.798070	 0.21384384
  5.957208	 0.27022049
  7.083324	 0.03117176
 10.118498	 0.15027353
 10.902614	 0.11152846
 13.109231	 0.23165833
  2.229542	 0.16573402
  2.286261	 0.12838961
 11.387337	 0.09668128
  0.693251	 0.03908065
 10.603715	 0.13195408
  2.800243	 0.15968548
 10.180108	 0.21743026
 13.394315	 0.15750662
  9.425683	 0.06731390
  2.489624	 0.22379037
  1.150380	 0.18210618
  5.436610	 0.02897399
  9.943215	 0.10377209
  3.019543	 0.21885251
  5.317116	 0.09880605
 10.618636	 0.10275116
 15.401007	 0.32331475
  3.253587	 0.07692794
 13.015984	 0.14458074
  7.976760	 0.10966554
  8.567008	 0.05357154
  1.128576	 0.03280012
 14.239653	 0.15863077
  8.755677	 0.23448631
  9.873079	 0.10980141
 10.810125	 0.27002846
 13.983814	 0.17329575
  8.249719	 0.24901617
 23.777899	 0.12772472
  0.921921	 0.10597374
  8.828684	 0.26516286
  1.367855	 0.10759140
  3.649505	 0.06799820
  3.279738	 0.03422747
  5.329610	 0.11835218
  6.338425	 0.08568376
  8.230543	 0.16197381
  2.812821	 0.04712447
  1.636375	 0.10192602
 21.460374	 0.10998365
  1.763381	 0.16965160
 11.567292	 0.06880203
  2.944208	 0.04867964
  2.117192	 0.21545503
  3.997500	 0.17552955
 11.857142	 0.04671733
 10.354278	 0.04484724
  3.784615	 0.04073512
  1.189899	 0.12425722
 10.131722	 0.18526546
 18.290893	 0.15311236
  8.396138	 0.03936145
 10.256256	 0.10706426
  1.745605	 0.16346689
 14.478403	 0.27873936
  2.557986	 0.21986665
 13.237126	 0.09650369
  3.086607	 0.16645882
 13.535943	 0.16641508
  6.157185	 0.26095185
 17.328109	 0.18048379
  6.807187	 0.17368393
 21.137464	 0.07097823
 13.246195	 0.11534577
 22.322924	 0.10267797
  1.847866	 0.10925986
  2.956263	 0.07563317
  0.729966	 0.24791229
 10.752370	 0.00424427
 20.530875	 0.07290866
  3.241606	 0.08996774
 13.406052	 0.14537932
 14.084680	 0.19436400
 13.100944	 0.07792410
 14.329304	 0.37060903
  2.556117	 0.20983676
 23.870525	 0.06208107
  4.848592	 0.17197536
 13.984977	 0.19427013
  8.425442	 0.19601599
 12.171572	 0.11655572
 23.988582	 0.06511279
  8.483980	 0.24577434
 23.132850	 0.10899305
 20.266859	 0.07425247
  4.027200	 0.15915041
 12.762066	 0.15945011
  7.203410	 0.11470000
 19.808112	 0.06697888
  2.446095	 0.12244087
 14.531093	 0.02083257
 17.414593	 0.07076221
  6.590467	 0.06457101
 11.580603	 0.13474809
  3.694600	 0.12099578
  7.763748	 0.20267170
 12.621033	 0.12988744
  4.321035	 0.21545432
  5.123619	 0.09282213
  5.691448	 0.16595754
 11.830352	 0.10305482
  5.197276	 0.12778814
  3.618884	 0.15225378
  4.613426	 0.10709282
  2.460622	 0.19687863
  2.306922	 0.14216118
 20.511318	 0.31059815
  1.768946	 0.18500876
  1.126298	 0.11593260
  6.325354	 0.14686365
  1.582013	 0.14160835
  3.403845	 0.07371940
  6.462433	 0.06926537
  3.766763	 0.12715137
  8.957719	 0.10356163
  4.913770	 0.08250475
  6.774354	 0.11079261
  3.342833	 0.16203110
  6.200009	 0.08788415
  2.547871	 0.11669566
  2.778957	 0.12678384
  4.461938	 0.06090015
  5.548285	 0.13418273
 12.022548	 0.20533589
  3.189819	 0.08272884
  4.384769	 0.17771512
  3.606373	 0.09741483
  3.420974	 0.13007414
 11.729543	 0.08323715
  4.778423	 0.29382882
  5.974314	 0.09251821
  5.830685	 0.14125030
  2.282329	 0.14145727
  1.332238	 0.08957386
 25.822719	 0.18449087
  3.981558	 0.07645740
  4.008882	 0.13062595
  4.492167	 0.19023766
  4.302311	 0.09789682
  3.134141	 0.14946888
  8.288752	 0.25587286
  4.605604	 0.07955323
  3.490524	 0.19108227
 22.486723	 0.08899057
  4.088727	 0.08313868
  3.118093	 0.14556131
  1.376263	 0.10002884
  0.436797	 0.11930825
  2.592890	 0.16586593
  1.739676	 0.12368710
  6.507368	 0.11016529
 12.580616	 0.12763003
  2.401605	 0.09467047
 13.325140	 0.09808798
  6.081801	 0.16430500
  8.853701	 0.10438824
  2.417276	 0.16982663
  0.478556	 0.17384354
  4.572970	 0.18030376
  2.971305	 0.05321756
  3.634824	 0.03438237
  5.162542	 0.07198851
  3.268518	 0.15356539
  2.976173	 0.15098420
 33.994445	 0.23322980
  8.203122	 0.13844997
  3.023179	 0.14296151
  4.285491	 0.13882309
  2.828496	 0.09753009
  2.862299	 0.11556936
  2.947310	 0.10251979
  4.676851	 0.06971833
  2.803521	 0.14451806
 11.924839	 0.12418584
  4.676505	 0.17482024
  2.127856	 0.06594083
  6.747029	 0.07857219
  4.492991	 0.06594302
  3.529498	 0.09490115
  4.973861	 0.18592525
  5.198580	 0.07311402
  7.769108	 0.04998845
 24.532446	 0.27213900
  1.756392	 0.06478223
  5.187510	 0.11140354
  4.162840	 0.17177121
  8.967732	 0.25033293
  4.561052	 0.17040153
  1.716786	 0.08108729
 10.586711	 0.07841735
  2.658489	 0.14819049
  2.698077	 0.19397755
  3.074325	 0.16107839
  3.875894	 0.13467952
  5.879706	 0.22916857
  1.596071	 0.08690829
  7.038190	 0.15381734
 13.683065	 0.12437514
  6.417560	 0.07715991
  5.304099	 0.07522093
  4.791416	 0.01973102
  8.515830	 0.16476962
  7.058036	 0.17931146
 10.978910	 0.12141102
  2.427818	 0.17058267
 16.344345	 0.10239459
  8.593488	 0.18283094
 11.156921	 0.16241251
  5.237081	 0.11187805
  4.555642	 0.11140923
 25.081690	 0.14667579
 10.215482	 0.19573646
  7.380946	 0.11560762
  7.563207	 0.13626871
 16.682365	 0.20046873
  8.661383	 0.09733121
 12.020624	 0.10862820
  1.718496	 0.14055897
  6.404381	 0.23578345
  6.872872	 0.05221266
  2.903802	 0.12752487
  2.058978	 0.06590407
  3.322895	 0.12726757
  5.173467	 0.14719218
 10.772878	 0.13887785
  5.532057	 0.18312216
  2.450567	 0.04406971
  0.972008	 0.10496761
  3.186223	 0.09763187
  2.126420	 0.19340998
  6.030299	 0.15971938
  8.013299	 0.09945210
  6.596604	 0.18806180
 15.039904	 0.18913435
  1.976496	 0.14954856
  6.314360	 0.13574343
  1.461682	 0.19849259
 13.178780	 0.23619007
  7.215037	 0.06476764
  6.744542	 0.02077569
 15.133932	 0.17467986
  2.449066	 0.09170980
  2.564719	 0.11449977
  7.152355	 0.09371197
  2.558088	 0.10787491
  5.527308	 0.20976940
  9.361387	 0.11672606
 14.369542	 0.10258891
 23.201091	 0.14572643
 12.803909	 0.15232464
  8.419717	 0.17126343
  6.051656	 0.21865629
  6.871882	 0.13727296
  2.094812	 0.11751349
  7.844134	 0.13730056
  4.514289	 0.07590938
  4.934407	 0.13910756
  5.096246	 0.04690129
  5.236889	 0.05929551
  4.136179	 0.06556987
  3.557594	 0.18422381
  2.630348	 0.13073436
  6.320385	 0.03265505
  2.637042	 0.09600743
  5.993782	 0.12330014
  3.003713	 0.18280967
  4.753505	 0.08061677
  5.537864	 0.21033580
 10.008029	 0.14131591
 12.784007	 0.15526583
  4.768982	 0.08379259
  4.215448	 0.14501889
  8.973971	 0.26421592
  6.753013	 0.25799553
  5.438200	 0.15743259
  9.004272	 0.16899678
 13.953655	 0.12252421
  3.472832	 0.08049515
  3.807494	 0.03672965
 13.328462	 0.13756488
 22.834063	 0.07356199
  8.569380	 0.02738466
  5.472213	 0.16325822
  6.188352	 0.03106740
  7.291133	 0.13515353
  3.541513	 0.19698500
  6.176352	 0.09320677
  8.717088	 0.07037156
  4.830540	 0.11863116
 14.970940	 0.16071259
  8.550478	 0.24761270
  6.006582	 0.28778032
 15.698506	 0.08687646
  5.107561	 0.12662277
  5.254348	 0.08853544
  5.691390	 0.05144211
  5.680420	 0.07115213
  2.446447	 0.12015072
  3.930379	 0.15253182
  6.083474	 0.11939410
  4.383343	 0.25325316
 13.622888	 0.19698581
 12.565864	 0.13553439
 16.381991	 0.07674299
  8.091821	 0.18232167
  5.176677	 0.09092407
  6.132106	 0.13116228
  5.008933	 0.23344863
 11.645066	 0.05756379
  8.181538	 0.03385767
  4.281379	 0.06814379
  6.466952	 0.20775885
 15.380385	 0.10179906
 10.637643	 0.15736326
  7.603490	 0.10384326
 13.645290	 0.13992207
 22.939527	 0.03013317
  9.773735	 0.12952629
 14.228791	 0.05037517
 11.922761	 0.01432298
 11.252699	 0.16517763
  5.937232	 0.03568387
  3.440164	 0.06564184
  2.502116	 0.13318184
  3.361746	 0.11105583
 10.833802	 0.09504588
 13.241305	 0.16563090
  9.188297	 0.03701046
  3.326691	 0.05548909
  0.378975	 0.14879421
  8.238955	 0.04457619
  6.119059	 0.19260134
 15.638107	 0.18156026
 14.634432	 0.17592669
 12.733458	 0.26543508
  0.589257	 0.13372238
  3.886371	 0.10405558
  3.463830	 0.22636573
 10.628322	 0.05880475
  2.861555	 0.10524889
  4.750055	 0.13567280
  4.204347	 0.25878184
 11.251416	 0.03580502
  6.909859	 0.14818490
  4.852354	 0.17364293
  2.728736	 0.13896801
  6.774572	 0.14935814
  8.932738	 0.09116669
  3.512549	 0.01469030
  6.208252	 0.14493026
  7.897180	 0.08725733
  5.667359	 0.06811882
  6.569441	 0.09651278
  2.973620	 0.09885094
  2.511512	 0.17654180
  1.933786	 0.10555221
  1.107235	 0.12181008
  3.202710	 0.08109924
  0.487865	 0.05710347
  8.269828	 0.14785322
  7.173026	 0.17310849
  2.667125	 0.05998499
  5.193739	 0.21928746
  5.051860	 0.07308854
  7.125895	 0.19311218
 14.213366	 0.17151842
  2.211352	 0.04050498
 10.522233	 0.20904615
  3.911946	 0.16380568
  1.044245	 0.22230789
  3.853736	 0.17704049
  4.195126	 0.06249976
  0.733438	 0.16249670
  4.904138	 0.08726430
  3.380000	 0.02806665
 11.542910	 0.09473729
  5.556991	 0.15552578
  2.019051	 0.14330983
  2.767989	 0.02541028
  6.535389	 0.18720922
  3.195328	 0.01074259
  5.102264	 0.10031680
  2.815297	 0.18660760
  4.075388	 0.09331660
  3.343040	 0.05320548
 13.638545	 0.17037170
  7.063980	 0.00411355
 16.461507	 0.15178857
  5.022966	 0.16564340
  6.796303	 0.09412315
  7.200373	 0.07273943
  3.787670	 0.20536576
  3.719423	 0.05515839
  8.433327	 0.05479701
  5.809717	 0.17922250
  5.565297	 0.11571382
  0.647600	 0.12544600
  2.842548	 0.03688726
 14.142456	 0.06112999
  5.572211	 0.17194976
  2.123666	 0.11384930
  2.614018	 0.15147446
  2.548213	 0.11161463
  1.568400	 0.18587424
  7.542328	 0.13736458
 11.068508	 0.09185405
  2.105534	 0.09685738
  3.245860	 0.17253689
  1.953239	 0.19139236
  2.790850	 0.04827175
  7.967343	 0.17335848
  7.114867	 0.07450709
  0.791549	 0.13106961
  4.856397	 0.07923992
  3.370189	 0.06624830
  1.662929	 0.02211068
 10.475159	 0.10272300
  2.269873	 0.05947554
  3.679837	 0.10437454
 16.035877	 0.13887451
  7.220918	 0.13815830
  6.184387	 0.11530130
  6.304237	 0.07311784
  6.707063	 0.06828609
  6.508261	 0.06684547
 15.273316	 0.16998135
  4.335852	 0.22197318
  6.269880	 0.20072247
  5.341847	 0.22783774
  5.260764	 0.16338134
  5.858017	 0.19546933
 14.582297	 0.15573615
  6.129658	 0.06564252
  2.176170	 0.13876753
  5.402800	 0.04200889
  4.004517	 0.30080990
  6.686654	 0.03402014
  3.271050	 0.18585439
  7.501601	 0.09814839
  9.803494	 0.03961653
  5.803079	 0.14563075
  2.787452	 0.06107970
  3.612289	 0.16783632
 12.404636	 0.09560672
 17.491961	 0.06740728
  5.347535	 0.15938475
  1.400146	 0.12290791
 15.192614	 0.11953666
  4.083854	 0.08548105
 22.295193	 0.13512648
  7.093514	 0.03475521
 12.520802	 0.20344272
  5.891880	 0.12064464
 10.240312	 0.08044588
  8.335748	 0.17252769
  2.873966	 0.16556897
  2.212958	 0.12480275
  4.668560	 0.20159793
  6.085101	 0.07901596
  4.504282	 0.17428348
  0.906510	 0.16854702
  7.593853	 0.08180386
 10.922252	 0.11540738
 10.889498	 0.14118595
  6.753533	 0.08396944
  6.844669	 0.07382700
  6.445726	 0.10950368
  8.565644	 0.15273571
 11.614560	 0.21904682
  6.033190	 0.18476359
 11.920008	 0.25001607
  9.419320	 0.09199235
 11.750974	 0.17496549
 14.073940	 0.12069578
 12.907849	 0.19273145
 13.763700	 0.09254277
 11.137905	 0.19601990
 13.724379	 0.09168511
  9.713042	 0.05115797
  8.094674	 0.16864808
  9.421984	 0.04591718
  7.894653	 0.06933271
 14.528281	 0.23477979
 11.779222	 0.18469633
 13.499469	 0.07365834
  2.086605	 0.06212884
 15.701591	 0.18071468
 16.094925	 0.07624953
  5.476452	 0.18507695
 11.425727	 0.03295375
 17.093524	 0.16414059
 12.444539	 0.13214583
  8.887692	 0.03637686
  2.670755	 0.10598004
 10.472516	 0.16005079
  3.215739	 0.17766646
  7.391505	 0.21001290
  6.291437	 0.10363913
 12.422360	 0.15481666
  9.793972	 0.08991150
  8.010791	 0.07355429
  0.346118	 0.15839880
  2.215537	 0.10987406
  1.792184	 0.19711350
  5.404173	 0.28080826
  3.662006	 0.08205843
 11.983331	 0.08892745
  4.049790	 0.15053407
  1.695867	 0.13272828
  1.962583	 0.11267485
  1.942372	 0.09482030
  9.460285	 0.07338848
  2.643111	 0.10479660
  7.419296	 0.17657166
 10.151361	 0.19097326
  1.572323	 0.05207527
  6.144250	 0.04784133
  3.386387	 0.05125229
  9.957477	 0.07166085
  5.165651	 0.15799471
  4.209023	 0.09911270
  5.855031	 0.16398375
  1.644835	 0.14415952
  3.680409	 0.20243824
  2.244309	 0.22491789
  4.430002	 0.15251345
  1.974930	 0.20651924
  8.955662	 0.16751086
 10.594333	 0.09378494
  5.974844	 0.28225800
 13.185502	 0.20392246
 11.609760	 0.04793238
  6.093907	 0.07981158
 13.294171	 0.19576595
  9.547259	 0.16101728
 16.359983	 0.06100363
  8.146144	 0.05069086
  1.223813	 0.08128935
